site,plotID,subplotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,scale,invaded,turnover,nestedness,monthyear
YELL,YELL_020,plot,2018,0.6262750924353392,0.20875836414511306,3,2.569098184592685,0.055849960534623586,46,2.033712384711594,0.06779041282371981,30,1.6851388578924775,0.12036706127803411,14,0.726962457337884,0.21569965870307167,0.05733788395904437,22.1875,6.583333333333333,1.75,0.944186046511628,29.604166666666668,2.67595216319092,0.05461126863654939,49,1.8666698226456044,0.08484862830207293,22,plot,invaded,0.7650273224043715,0.03951813214108296,2018-07
YELL,YELL_020,plot,2019,1.169132432586615,0.29228310814665376,4,2.9301269986561955,0.04726011288155154,62,2.984365838728607,0.0663192408606357,45,0.9048355264085964,0.06463110902918547,14,0.5629139072847682,0.3730684326710817,0.0640176600441501,10.625,7.041666666666667,1.2083333333333333,0.9388830347734458,18.5625,3.052530250037231,0.04625045833389744,66,2.1202961052159215,0.09637709569163279,22,plot,invaded,0.7757575757575758,0.039242424242424245,2019-07
YELL,YELL_021,plot,2018,0,0,0,2.0586747646831793,0.06433358639634935,32,1.7842878990382203,0.07137151596152881,25,1.6203209067323125,0.23147441524747323,7,0.9161220043572984,0.08387799564270153,0,35.041666666666664,3.2083333333333335,0,1,38.25,2.0586747646831793,0.06433358639634935,32,1.5424211079142651,0.09640131924464157,16,plot,not_invaded,0.7413127413127413,0.06615852305507477,2018-07
YELL,YELL_021,plot,2019,0,0,0,1.8831789818459608,0.05380511376702745,35,1.8043417237578747,0.062218680129581885,29,1.6957425341696346,0.2826237556949391,6,0.9843627834245504,0.01563721657544957,0,26.229166666666664,0.41666666666666663,0,1,26.645833333333332,1.8831789818459608,0.05380511376702745,35,1.5996128103053615,0.09409487119443304,17,plot,not_invaded,0.5671641791044776,0.15664534470504618,2019-07
YELL,YELL_022,plot,2019,0,0,0,2.9143035736982017,0.052987337703603664,55,2.6097551294871573,0.0636525641338331,41,1.7132209279646966,0.14276841066372473,12,0.8536299765807962,0.14637002341920372,0,15.1875,2.6041666666666665,0,1,17.875,2.9143035736982017,0.052987337703603664,55,2.475488218951984,0.10762992256312974,23,plot,not_invaded,0.7745098039215687,0.049244985350462026,2019-07
YELL,YELL_023,plot,2018,0,0,0,2.1013437840554436,0.0913627732198019,23,1.6347571870339188,0.14861428973035626,11,1.317028978262213,0.11972990711474664,11,0.32825484764542934,0.6717451523545707,0,14.8125,30.3125,0,1,45.8125,2.1013437840554436,0.0913627732198019,23,1.8096095559914183,0.13920073507626293,13,plot,not_invaded,0.7692307692307693,0.08997500694251596,2018-07
YELL,YELL_023,plot,2019,0,0,1,2.7020155548549534,0.051961837593364486,52,1.8508120908941454,0.06610043181764805,28,2.3435249694930684,0.10652386224968492,22,0.6834733893557423,0.29785247432306255,0.018674136321195144,15.25,6.645833333333333,0.4166666666666667,0.9820143884892086,22.75,2.7435105267400535,0.051764349561133086,53,2.2273937617234933,0.10124517098743152,22,plot,invaded,0.6944444444444444,0.09865900383141764,2019-07
YELL,YELL_024,plot,2019,1.4241299173467734,0.28482598346935467,5,3.4935966614111105,0.06987193322822222,50,3.3480477194104634,0.07971542189072532,42,1.174576150283057,0.19576269171384283,6,0.8508946322067594,0.10139165009940358,0.047713717693836984,8.916666666666666,1.0625,0.5,0.9530332681017613,10.145833333333334,3.5858857785676213,0.06519792324668403,55,1.7975190566972041,0.1382706966690157,13,plot,invaded,0.7445887445887446,0.07770041203776144,2019-07
YELL,YELL_025,plot,2019,0.6806294878916634,0.3403147439458317,2,2.908836627420689,0.06610992335047021,44,2.5254732890667273,0.08146688029247508,31,2.015549446456771,0.18323176785970646,11,0.8533541341653667,0.1170046801872075,0.029641185647425898,11.395833333333334,1.5625,0.3958333333333333,0.9713855421686747,13.4375,2.974970086251811,0.06467326274460458,46,1.8117014717703852,0.1509751226475321,12,plot,invaded,0.7078189300411523,0.02015041861785157,2019-07
YELL,YELL_026,plot,2018,0,0,1,1.8703925161285906,0.11689953225803691,16,1.4059472010616194,0.15621635567351327,9,0.8146537568419713,0.13577562614032854,6,0.4809384164222874,0.5175953079178885,0.001466275659824047,20.5,22.0625,0.0625,0.9985754985754985,43.8125,1.878487713135347,0.1104992772432557,17,1.6802159522341849,0.16802159522341847,10,plot,invaded,0.6507936507936508,0.1164021164021164,2018-07
YELL,YELL_026,plot,2019,1.1490596969706202,0.28726492424265504,4,3.170644664385395,0.044656967104019646,71,3.1285076439231645,0.0680110357374601,46,1.6311687846568554,0.0741440356662207,22,0.5045592705167173,0.47720364741641336,0.0182370820668693,10.375,9.8125,0.375,0.9823874755381605,20.916666666666668,3.2236354953170703,0.0429818066042276,75,2.290689158087517,0.09162756632350068,25,plot,invaded,0.7774294670846394,0.04098485516599989,2019-07
YELL,YELL_027,plot,2019,0.25095480435761963,0.12547740217880982,2,2.455463842109328,0.05710381028161228,43,2.134902810774146,0.0762465289562195,28,2.1545164693449497,0.16573203610345766,13,0.8859315589353614,0.08650190114068441,0.027566539923954372,19.416666666666668,1.8958333333333333,0.6041666666666666,0.9725378787878788,21.395833333333332,2.520729772510917,0.056016217166909264,45,1.318852414026345,0.10145018569433423,13,plot,invaded,0.6936416184971098,0.09932713150289017,2019-07
YELL,YELL_029,plot,2018,0,0,0,1.316958173309418,0.16461977166367725,8,0.32611026689890676,0.08152756672472669,4,0.8966133371853965,0.22415333429634912,4,0.47619047619047616,0.5238095238095238,0,6.875,7.5625,0,1,14.4375,1.316958173309418,0.16461977166367725,8,1.0332739917146538,0.14761057024495056,7,plot,not_invaded,0.717948717948718,0.062051282051282054,2018-07
YELL,YELL_046,plot,2018,0.7909873504355757,0.2636624501451919,3,2.2301272781765236,0.03845047031338834,58,2.549679711583008,0.0749905797524414,34,1.2243821983791392,0.05323400862517996,23,0.276003276003276,0.7076167076167076,0.01638001638001638,14.041666666666666,36,0.8333333333333333,0.9838253133845531,50.6875,2.289602192577638,0.03753446217340391,61,1.650867842162481,0.07177686270271656,23,plot,invaded,0.765,0.05212062256809338,2018-07
YELL,YELL_046,plot,2019,1.720147089814961,0.2457352985449944,7,3.2592397983053902,0.04023752837414062,81,2.9614384988805065,0.04854817211279519,61,2.5914843005518478,0.1524402529736381,17,0.8952755905511811,0.06771653543307087,0.03700787401574803,23.6875,1.7916666666666665,0.9791666666666666,0.9641221374045801,26.3125,3.3586352800669284,0.038166310000760546,88,2.2499708097276265,0.08999883238910505,25,plot,invaded,0.8129032258064516,0.026580169027496728,2019-07
YELL,YELL_046,plot,2020,1.6459168300174678,0.274319471669578,6,2.70662438927657,0.0660152290067456,41,2.5767388743672583,0.07157607984353495,36,0.6870920273799715,0.22903067579332384,3,0.9204244031830239,0.034482758620689655,0.04509283819628647,21.6875,0.8125,1.0625,0.9554973821989529,22.8125,2.841418847584795,0.06045572016137861,47,1.947875917437397,0.13913399410267122,14,plot,invaded,0.8153310104529616,0.04333565621370499,2020-07
YELL,YELL_048,plot,2018,0,0,1,2.178760052549347,0.0907816688562228,24,1.3591840934365704,0.10455262257204388,13,1.6959657996420059,0.16959657996420058,10,0.5916230366492147,0.4031413612565445,0.005235602094240837,16.479166666666668,11.229166666666666,0.14583333333333331,0.9947722180731889,27.75,2.200049617749946,0.08800198470999783,25,1.872562077868273,0.13375443413344806,14,plot,invaded,0.718562874251497,0.04760627997735871,2018-07
YELL,YELL_048,plot,2019,0.6829081047004716,0.3414540523502358,2,2.6613050249750345,0.059140111666111876,45,2.434997287371824,0.0760936652303695,32,2.179594687548866,0.21795946875488661,10,0.9360100376411542,0.04642409033877038,0.017565872020075278,15.541666666666666,0.7708333333333333,0.29166666666666663,0.9826517967781908,16.520833333333332,2.7145144748374346,0.05775562712420074,47,2.1735433225280176,0.10350206297752465,21,plot,invaded,0.8155339805825242,0.03602851941747573,2019-07
YELL,YELL_048,plot,2020,0,0,0,1.946027071409646,0.12162669196310287,16,1.8154888167539247,0.20172097963932498,9,0.4237588631234948,0.06053698044621354,7,0.6148867313915858,0.3851132686084142,0,11.875,7.4375,0,1,19.3125,1.946027071409646,0.12162669196310287,16,1.6921325438102288,0.1692132543810229,10,plot,not_invaded,0.5945945945945946,0.16346992153443765,2020-07
YELL,YELL_051,plot,2018,0,0,1,2.313955074060496,0.09641479475252067,24,1.8656443287805928,0.13326030919861379,14,1.2307107800985542,0.13674564223317268,9,0.5146198830409356,0.4421052631578947,0.04327485380116959,27.5,23.625,2.3125,0.9575200918484501,52.125,2.391405365407523,0.09565621461630093,25,1.9216209107957365,0.13725863648540976,14,plot,invaded,0.7589285714285714,0.08809692432213678,2018-07
YELL,YELL_051,plot,2019,0.8769476715984439,0.29231589053281465,3,3.071180113809463,0.03937410402319825,78,2.592765927785844,0.04892011184501593,53,2.466009695743401,0.11209134980651822,22,0.8346456692913385,0.14354936402180496,0.02180496668685645,28.708333333333336,4.9375,0.75,0.9788732394366197,34.75,3.1272155453698542,0.03860759932555376,81,2.213166811467459,0.07904167183812354,28,plot,invaded,0.7906976744186046,0.02016046918910113,2019-07
YELL,YELL_051,plot,2020,0.6559757323365467,0.21865857744551556,3,2.594688318635271,0.06034158880547142,43,2.2004801275870856,0.07098322992216405,31,1.4485384015118812,0.1609487112790979,9,0.8522072936660269,0.12092130518234165,0.026871401151631478,27.75,3.9375,0.875,0.9743589743589743,33.25,2.664224665895652,0.05791792751947069,46,1.9907280226032413,0.10477515908438112,19,plot,invaded,0.8086642599277978,0.03990716864363074,2020-07
ABBY,ABBY_001,plot,2017,0.8486855577264172,0.28289518590880575,3,1.960387225058417,0.050266339104061974,39,1.853322548582865,0.05791632964321453,32,1.4937520935914983,0.2133931562273569,7,0.9662921348314607,0.024514811031664967,0.009193054136874362,39.416666666666664,1,0.375,0.9908069458631257,40.416666666666664,2.0024270130899287,0.0476768336449983,42,1.823056229428411,0.07926331432297438,23,plot,invaded,0.7441860465116279,0.06283149734802122,2017-06
ABBY,ABBY_001,plot,2018,0.4505612088663047,0.22528060443315234,2,1.5800012140257254,0.04270273551420879,37,1.535754364506551,0.04799232389082972,32,1.3928814332113288,0.27857628664226575,5,0.987885462555066,0.007709251101321586,0.004405286343612334,56.0625,0.4375,0.24999999999999997,0.9955947136563876,56.5,1.6033197344115508,0.041110762420808994,39,1.4763156408446423,0.06418763655846271,23,plot,invaded,0.7596899224806202,0.06367190088120321,2018-06
ABBY,ABBY_001,plot,2019,1.0250939117917865,0.25627347794794664,4,2.0780157060080673,0.057722658500224094,36,1.941428918623714,0.06933674709370406,28,1.614439026521242,0.20180487831515526,8,0.9547079856972586,0.033373063170440996,0.011918951132300355,33.375,1.1666666666666665,0.41666666666666663,0.9880810488676995,34.541666666666664,2.1301101103545785,0.053252752758864465,40,1.9687917361047254,0.07875166944418902,25,plot,invaded,0.7251461988304093,0.08908305018144834,2019-07
ABBY,ABBY_002,plot,2018,1.3687835284009076,0.15208705871121195,9,2.131164982312009,0.06458075703975785,33,2.0159016215899124,0.0806360648635965,25,1.4956718391929265,0.1869589798991158,8,0.8407208962493912,0.02484169508037019,0.13443740867023868,35.958333333333336,1.0625,5.75,0.8655625913297613,37.020833333333336,2.4234082109002495,0.057700195497624986,42,1.9983740405790404,0.11755141415170826,17,plot,invaded,0.609375,0.16126720183486237,2018-06
ABBY,ABBY_002,plot,2019,1.1385156165553416,0.1423144520694177,8,2.3845634638224276,0.07013421952418905,34,2.2564662254766454,0.08058807948130876,28,0.7593629693882097,0.12656049489803495,6,0.7601398601398601,0.04265734265734267,0.1972027972027972,22.645833333333332,1.2708333333333335,5.875,0.8027972027972029,23.916666666666668,2.6353394827466285,0.06274617816063402,42,2.0312575020068806,0.09672654771461336,21,plot,invaded,0.4782608695652174,0.2325825039287585,2019-07
ABBY,ABBY_002,plot,2017,1.1403774331921759,0.12670860368801953,9,2.1908001562997264,0.07067097278386214,31,2.129786478539425,0.07606380280497947,28,0.6605788876520756,0.22019296255069187,3,0.7922358015815959,0.013659237958303377,0.19410496046010065,22.958333333333332,0.3958333333333333,5.625,0.8058950395398994,23.354166666666668,2.479028646977669,0.06197571617444172,40,1.9721408500264719,0.10956338055702622,18,plot,invaded,0.5238095238095238,0.24827024827024827,2017-06
ABBY,ABBY_003,plot,2017,1.8555665657680434,0.16868786961527668,11,2.2271152827317517,0.045451332300648,49,2.077818081623975,0.05467942320063092,38,1.5075122200705438,0.13704656546095853,11,0.9375311513540455,0.04070443595281609,0.021764412693138394,117.5625,5.104166666666667,2.7291666666666665,0.9782355873068616,122.66666666666666,2.323857408227339,0.038730956803788984,60,2.061214265110672,0.07927747173502585,26,plot,invaded,0.6666666666666666,0.0817099567099567,2017-06
ABBY,ABBY_003,plot,2018,1.9111064197310803,0.19111064197310804,10,2.4895299110921467,0.05080673287943156,49,2.375037421648231,0.05654851003924359,42,1.7149816524447266,0.24499737892067522,7,0.9468186134852802,0.029123140234251346,0.0240582462804685,62.3125,1.9166666666666667,1.5833333333333333,0.9759417537195316,64.22916666666667,2.5890523129141108,0.04388224259176459,59,2.2567573324385064,0.07522524441461688,30,plot,invaded,0.7230443974630021,0.06735560253699789,2018-06
ABBY,ABBY_003,plot,2019,1.2935504371828401,0.1437278263536489,9,2.562677188042646,0.05959714390796852,43,2.4713875464466293,0.07268786901313616,34,1.9997483667358686,0.22219426297065206,9,0.9147839873166865,0.019421323820848196,0.06579468886246531,48.083333333333336,1.0208333333333333,3.458333333333333,0.9342053111375347,49.104166666666664,2.7217980809047204,0.05234227078662924,52,2.32777343332277,0.08952974743549116,26,plot,invaded,0.6851211072664359,0.07349958238873643,2019-07
ABBY,ABBY_004,plot,2018,1.3152401167577437,0.08220250729735898,16,2.8663376264844174,0.06369639169965371,45,2.7046811339828327,0.07309949010764413,37,1.049350961157567,0.14990728016536672,7,0.4258970358814353,0.13611544461778471,0.43798751950078,22.75,7.270833333333333,23.395833333333332,0.5625243474873393,30.083333333333332,2.873078318503151,0.047099644565625425,61,2.309231199890531,0.07962866206519072,29,plot,invaded,0.7933884297520661,0.03882633534860502,2018-06
ABBY,ABBY_004,plot,2019,1.4689682010095175,0.0979312134006345,15,2.969640693050824,0.061867514438558834,48,2.7405442122586083,0.0685136053064652,40,1.3894900654569933,0.23158167757616555,6,0.4059900166389351,0.05823627287853577,0.5357737104825291,20.333333333333332,2.9166666666666665,26.833333333333332,0.4655601659751037,23.375,2.8583946323498215,0.04537134337063209,63,2.2512439322728555,0.07762910111285709,29,plot,invaded,0.7642276422764228,0.04114148524035576,2019-07
ABBY,ABBY_004,plot,2017,1.397116037181771,0.08731975232386069,16,2.724019832953942,0.06643950812082786,41,2.5222514188121528,0.07006253941144869,36,1.0314727002645159,0.20629454005290318,5,0.3600764087870105,0.09232728430436166,0.5475963069086278,23.5625,6.041666666666666,35.833333333333336,0.45240369309137213,29.604166666666664,2.686021710772432,0.047123187908288275,57,2.078842201129493,0.07168421383205148,29,plot,invaded,0.7153558052434457,0.03381911224830347,2017-06
ABBY,ABBY_005,plot,2018,2.0416622678036584,0.12760389173772865,16,2.669884962871415,0.03760401356156923,71,2.4895530998075666,0.040812345898484696,61,1.1956002550948168,0.11956002550948168,10,0.818118948824343,0.07555325034578146,0.10632780082987552,98.58333333333333,9.104166666666666,12.8125,0.8936721991701245,107.6875,2.9418555896239154,0.033814432064642706,87,2.2801624221196883,0.06333784505888024,36,plot,invaded,0.8145695364238411,0.03116049112436831,2018-06
ABBY,ABBY_005,plot,2017,1.8717751701274559,0.12478501134183038,15,2.7798336240589676,0.03807991265834202,73,2.5764828531972093,0.04155617505156789,62,1.778707741642922,0.1778707741642922,10,0.7657038982023835,0.05897798424560695,0.17531811755200968,78.97916666666667,6.083333333333333,18.083333333333332,0.824752675146376,85.10416666666667,3.0848085385300745,0.0350546424832963,88,2.306471715677864,0.06406865876882956,36,plot,invaded,0.7451456310679612,0.04672751065651852,2017-06
ABBY,ABBY_005,plot,2019,1.8952052705708369,0.13537180504077406,14,2.9220882586113244,0.04713045578405362,62,2.833362102063379,0.05345966230308262,53,1.9239822082468714,0.21377580091631904,9,0.8083560399636693,0.01907356948228883,0.17257039055404177,55.625,1.3125,11.875,0.8274296094459582,56.9375,3.204817235622826,0.04216864783714245,76,2.415199514038609,0.06708887538996136,36,plot,invaded,0.7139364303178484,0.0653088527010195,2019-07
ABBY,ABBY_006,plot,2017,0.26405205182562863,0.13202602591281432,2,1.283716218949991,0.045847007819642537,28,1.1837269901741225,0.05146639087713576,23,1.403110157948589,0.28062203158971777,5,0.9587458745874587,0.018976897689768974,0.022277227722772276,24.208333333333332,0.47916666666666663,0.5625,0.9777227722772277,24.6875,1.3677749686039917,0.04559249895346639,30,1.2111573625091572,0.07124455073583277,17,plot,invaded,0.7272727272727273,0.046536796536796536,2017-06
ABBY,ABBY_006,plot,2018,0.6631794532105497,0.16579486330263743,4,1.209648264461565,0.041712009119364304,29,1.1490808112478377,0.044195415817224526,26,0.933823851714722,0.3112746172382407,3,0.9612742036227359,0.011242973141786385,0.027482823235477828,32.0625,0.375,0.9166666666666666,0.9725171767645222,32.4375,1.3205100217224999,0.040015455203712115,33,1.1565213723909789,0.06803066896417523,17,plot,invaded,0.7709923664122137,0.023528181532991736,2018-06
ABBY,ABBY_006,plot,2019,0,0,1,1.298600917626185,0.04058127867581828,32,1.005631541879044,0.041901314244960165,24,1.4119143398405698,0.17648929248007122,8,0.9105431309904153,0.07241746538871138,0.01703940362087327,17.8125,1.4166666666666665,0.33333333333333337,0.9829605963791268,19.229166666666668,1.3627552491411699,0.04129561361033848,33,1.0954553657206711,0.05477276828603356,20,plot,invaded,0.7164179104477612,0.06265185699409927,2019-07
ABBY,ABBY_007,plot,2017,1.391073849060622,0.15456376100673577,9,2.6128233464787596,0.07061684720212864,37,2.4402288144829787,0.09037884498085107,27,2.2230241541032627,0.22230241541032628,10,0.8192352259559674,0.038238702201622246,0.1425260718424102,14.729166666666666,0.6875,2.5625,0.8574739281575897,15.416666666666666,2.848214860644554,0.06191771436183813,46,2.3376949183628595,0.10625885992558452,22,plot,invaded,0.701195219123506,0.12316075277344954,2017-06
ABBY,ABBY_007,plot,2018,2.0462218554664653,0.18602016867876958,11,2.955931581992195,0.07389828954980487,40,2.802601443693299,0.0824294542262735,34,1.5783623228875239,0.2630603871479206,6,0.7759472817133443,0.049423393739703454,0.17462932454695218,9.8125,0.625,2.208333333333333,0.8253706754530478,10.4375,3.2602207822261184,0.06392589769070821,51,2.465509843827416,0.10272957682614232,24,plot,invaded,0.7651331719128329,0.06040639643249082,2018-06
ABBY,ABBY_007,plot,2019,1.6420565254742363,0.1263120404210951,13,2.630015846060209,0.06921094331737393,38,2.4373089243288675,0.07862286852673767,31,1.6413273524963916,0.2735545587493986,6,0.5181490129484185,0.02971768202080238,0.45213330503077903,10.170833333333333,0.5833333333333334,8.875,0.5497780596068486,10.8375,2.873398134855919,0.056341139899135674,51,1.86606036342095,0.08113305927917173,23,plot,invaded,0.7244094488188977,0.05752201535555719,2019-07
ABBY,ABBY_008,plot,2017,0.34883209584303193,0.17441604792151597,2,1.723260730204098,0.05068413912364994,34,1.6899692868376759,0.060356045958488425,28,1.4528385128810957,0.24213975214684927,6,0.9905599656726024,0.0055782021025531005,0.0038618322248444538,96.1875,0.5416666666666667,0.375,0.9961381677751555,96.72916666666667,1.7432659923702039,0.048424055343616774,36,1.5026657702172093,0.07908767211669522,19,plot,invaded,0.7351778656126482,0.04586788602133871,2017-06
ABBY,ABBY_008,plot,2018,0.37677016125643686,0.18838508062821843,2,1.7778536812609507,0.061305299353825886,29,1.72807756822194,0.0720032320092475,24,1.0441228227547743,0.2610307056886936,4,0.9860606060606061,0.00909090909090909,0.0048484848484848485,67.79166666666667,0.625,0.3333333333333333,0.9951544518473651,68.45833333333333,1.8017237463629645,0.05812012085041821,31,1.5635294498856525,0.08686274721586958,18,plot,invaded,0.7588424437299035,0.01926406514583611,2018-06
ABBY,ABBY_008,plot,2019,0.47413931305783735,0.23706965652891868,2,1.849078685253463,0.061635956175115435,30,1.7939323160361107,0.06899739677061964,26,0.6001660731596457,0.2000553577198819,3,0.9829280910501811,0.011381272633212623,0.005690636316606311,39.583333333333336,0.4583333333333333,0.22916666666666666,0.9943152454780362,40.083333333333336,1.8763210532118735,0.058635032912871046,32,1.5713008265354158,0.08729449036307865,18,plot,invaded,0.75,0.04057591623036649,2019-07
ABBY,ABBY_009,plot,2018,2.047735711084979,0.1077755637413147,19,2.6973396879043756,0.04281491568102184,63,2.538497447590016,0.0478961782564154,53,1.2436987040443341,0.12436987040443341,10,0.7544840437922198,0.05404146284649429,0.1914744933612858,67.47916666666666,4.833333333333333,17.125,0.8085255066387141,72.3125,3.061311041072336,0.0373330614764919,82,2.5739578484314554,0.0735416528123273,35,plot,invaded,0.7411167512690355,0.05650229635001209,2018-06
ABBY,ABBY_009,plot,2019,1.5047733584684275,0.09404833490427672,16,2.2780751274284547,0.04649132913119296,49,2.1420926720042335,0.049816108651261244,43,0.514864636916583,0.0858107728194305,6,0.6603830951657039,0.046822742474916385,0.2927941623593798,45.25,3.208333333333333,20.0625,0.7072058376406203,48.458333333333336,2.6562914914615536,0.040866022945562366,65,2.1542551995621535,0.07428466205386736,29,plot,invaded,0.718266253869969,0.05309053004962895,2019-07
ABBY,ABBY_009,plot,2017,1.9793002376329072,0.10417369671752143,19,2.8408556472214106,0.05072956512895376,56,2.767766717363266,0.05426993563457384,51,0.6081153050179579,0.12162306100359158,5,0.5322015629210456,0.12799784424683372,0.3398005928321207,41.145833333333336,9.895833333333332,26.270833333333332,0.6601994071678793,51.041666666666664,3.189001731937934,0.042520023092505785,75,2.488727976853049,0.07777274927665778,32,plot,invaded,0.7022375215146299,0.07395911496661198,2017-06
ABBY,ABBY_010,plot,2017,0.2868359830561607,0.14341799152808035,2,1.6921707478331232,0.04338899353418264,39,1.610959949148481,0.05196644997253164,31,1.7764719633802422,0.22205899542253027,8,0.9773798303487277,0.015080113100848256,0.007540056550424128,64.8125,1,0.5,0.9924599434495759,65.8125,1.725938222235296,0.04209605420086088,41,1.5092506375798445,0.06037002550319378,25,plot,invaded,0.6339285714285714,0.1344330104923325,2017-06
ABBY,ABBY_010,plot,2018,0.6559757323365467,0.21865857744551556,3,1.6698241148397615,0.041745602870994034,40,1.6092564077100482,0.048765345688183276,33,1.777135880616215,0.253876554373745,7,0.9820958399157451,0.0105318588730911,0.007372301211163769,77.70833333333333,0.8333333333333333,0.5833333333333333,0.9926276987888363,78.54166666666667,1.7058929640156923,0.039671929395713776,43,1.4951926710155283,0.05980770684062113,25,plot,invaded,0.7055016181229773,0.07834636287464734,2018-06
ABBY,ABBY_010,plot,2019,1.1187433359857526,0.27968583399643815,4,1.5141214801888068,0.04453298471143549,34,1.4656938104608561,0.0488564603486952,30,1.2636544318820966,0.31591360797052415,4,0.9818683484430429,0.008671659440283799,0.009459992116673236,51.89583333333333,0.4583333333333333,0.49999999999999994,0.9905400078833267,52.354166666666664,1.56388634202054,0.041154903737382634,38,1.4057874097027179,0.05623149638810872,25,plot,invaded,0.6081081081081081,0.10617760617760617,2019-07
ABBY,ABBY_011,plot,2017,1.8680517547332567,0.15567097956110473,12,2.574420309431109,0.055965658900676285,46,2.3634740347655168,0.06387767661528423,37,1.2927356164434651,0.14363729071594056,9,0.72018779342723,0.07464788732394366,0.20516431924882628,31.958333333333332,3.3125,9.104166666666666,0.7948356807511737,35.270833333333336,2.9369775622138605,0.05063754417610104,58,2.014100278363985,0.08056401113455941,25,plot,invaded,0.7364620938628159,0.05224991771460814,2017-06
ABBY,ABBY_011,plot,2019,1.4196180287717095,0.10140128776940782,14,3.04498153909914,0.05970552037449294,51,2.827404832298164,0.07068512080745411,40,1.8168512042571716,0.20187235602857462,9,0.5063457330415756,0.043326039387308536,0.450328227571116,24.104166666666668,2.0625,21.4375,0.5510471204188482,26.3125,3.003196382715257,0.04620302127254241,65,2.167329921212915,0.08027147856344129,27,plot,invaded,0.6836158192090396,0.05098133718906472,2019-07
ABBY,ABBY_011,plot,2018,1.7062718014687546,0.12187655724776818,14,2.6359919113197074,0.05379575329223893,49,2.5093201914094534,0.058356283521150076,43,1.3078322097146804,0.2615664419429361,5,0.6901358112937812,0.027877055039313797,0.2819871336669049,40.229166666666664,1.625,16.4375,0.7184154175588865,41.9375,2.9686407368488164,0.0471212815372828,63,2.0665691616304502,0.07653959857890556,27,plot,invaded,0.6615969581749049,0.07508943235763944,2018-06
ABBY,ABBY_012,plot,2018,1.9380132100399174,0.16150110083665978,12,2.101625879327817,0.09137503823164422,23,1.9463351505820765,0.09731675752910382,20,0.1625389875409308,0.054179662513643596,3,0.7375099127676448,0.12450436161776368,0.1379857256145916,58.125,9.8125,10.875,0.8620142743854085,67.9375,2.480339742001557,0.07086684977147306,35,2.087072328807523,0.1304420205504702,16,plot,invaded,0.8464730290456431,0.058897814944126665,2018-06
ABBY,ABBY_012,plot,2017,1.8299042010360937,0.16635492736691762,11,2.1412494759035177,0.06117855645438622,35,2.0009774668152644,0.07146348095768802,28,0.5180447009877615,0.08634078349796025,6,0.8538888888888889,0.05333333333333334,0.09277777777777778,64.04166666666667,4,6.958333333333333,0.9072737368128816,68.08333333333333,2.4211800239597325,0.05263434834695071,46,2.128327123855542,0.09253596190676269,23,plot,invaded,0.7757255936675461,0.05662154637190156,2017-06
ABBY,ABBY_012,plot,2019,2.022465680023719,0.12640410500148244,16,2.1853843593639866,0.05082289207823225,43,2.0084943951778835,0.05738555414793953,35,0.3793740426906014,0.054196291812943054,7,0.7979355645918048,0.11260556771973725,0.08945886768845791,53.145833333333336,7.5,5.958333333333333,0.9105970615817444,60.6875,2.4719732105955843,0.041897851027043805,59,2.0997716836603915,0.08399086734641566,25,plot,invaded,0.7207207207207207,0.07798057798057798,2019-07
ABBY,ABBY_013,plot,2018,1.8779032466742143,0.11736895291713839,16,2.8244638507192414,0.0523048861244304,54,2.6748765752135757,0.05691226755773565,47,1.399040846330816,0.19986297804725942,7,0.7175985570729193,0.04534913682040711,0.23705230610667355,58.020833333333336,3.6666666666666665,19.166666666666668,0.7629476938933264,61.6875,3.1477377729487825,0.04496768247069689,70,2.454999674659264,0.076718739833102,32,plot,invaded,0.7519025875190258,0.040718277620923234,2018-06
ABBY,ABBY_013,plot,2019,1.7148653879110733,0.10717908674444208,16,2.677498621635535,0.04868179312064609,55,2.510940841076152,0.05978430573990838,42,1.9674570751746365,0.16395475626455305,12,0.7498993153443415,0.031816351188078934,0.21828433346757953,38.791666666666664,1.6458333333333333,11.291666666666666,0.7825912555154433,40.645833333333336,2.9918224151411885,0.04213834387522801,71,2.368448552925126,0.06966025155662135,34,plot,invaded,0.7352941176470589,0.046788206808146986,2019-07
ABBY,ABBY_013,plot,2017,1.6248946290171555,0.11606390207265396,14,2.590109990709456,0.055108723206584165,47,2.456451867813975,0.05991346019058475,41,0.9125785349964987,0.15209642249941643,6,0.6981960019502682,0.04412481716235983,0.257679180887372,59.666666666666664,3.7708333333333335,22.020833333333332,0.742320819112628,63.4375,2.912009475682085,0.04773786025708336,61,2.377871523684562,0.07926238412281873,30,plot,invaded,0.6927592954990215,0.05999661001278949,2017-06
